adapter,step,single_loss,multi_loss,abs_diff,tokens
a,97,1.4277800739983748,1.4321394222767379,0.00435934827836304,661
a,98,1.5044303275582793,1.4990693291094457,0.005360998448833643,601
a,99,1.4756695013252095,1.4887058232328017,0.013036321907592185,695
a,100,1.4018419333499113,1.385782869063693,0.016059064286218172,556
b,1,4.0392641234607645,4.0392641234607645,0.0,682
b,2,3.6162315776003875,3.6125716072990297,0.0036599703013577845,748
b,3,3.113746305733673,3.117964096305784,0.004217790572111024,605
b,4,2.3891796289039005,2.3810457238501823,0.008133905053718138,617
b,5,2.0164447626107846,1.9875715861418735,0.028873176468911188,631
b,6,1.7995279455633373,1.7907740043995897,0.008753941163747614,638
b,7,1.8276263901295553,1.8065920531294728,0.021034337000082504,655
b,8,1.7278524605404864,1.7150059876917096,0.012846472848776713,562
b,9,1.4705198568011086,1.4632461428814292,0.007273713919679459,693
b,10,1.7560339474453117,1.747971348979938,0.008062598465373716,636
b,11,1.488145352595538,1.4735693152300058,0.014576037365532146,553
b,12,1.557904586440227,1.5015491919439348,0.05635539449629223,610
b,13,1.622831560682238,1.6188031190659955,0.004028441616242606,683
b,14,1.6183060412851784,1.6024645433133962,0.015841497971782248,686
b,15,1.3862062825330996,1.3908343420433071,0.004628059510207505,566
b,16,1.5923189675057685,1.5865409367984824,0.005778030707286108,572
b,17,1.5916803496772418,1.5853735793371941,0.006306770340047674,746
b,18,1.521714993835201,1.5177492929633551,0.00396570087184589,676
b,19,1.5829228584078097,1.5800408777736483,0.0028819806341613408,672
b,20,1.676277279376028,1.6674935509542186,0.008783728421809522,499
b,21,1.4547906598629514,1.4503287301278596,0.004461929735091852,643
b,22,1.3923853810240583,1.3874444810355582,0.004940899988500114,615
b,23,1.618504589721457,1.5916786790723099,0.026825910649147078,719
b,24,1.4748363816315662,1.4731022650361612,0.0017341165954050108,649
b,25,1.396327521547925,1.40405167880671,0.007724157258784947,537
b,26,1.4893611439135896,1.4782999807379158,0.01106116317567385,714
b,27,1.6078155486173527,1.6003158829545463,0.007499665662806354,744
b,28,1.323353277761384,1.3104573379353166,0.012895939826067293,531
b,29,1.474076944589615,1.4647105184623173,0.009366426127297656,700
b,30,1.4463615601384607,1.4840708342137088,0.037709274075248045,726
b,31,1.365309518907959,1.3774834217094793,0.01217390280152042,574
b,32,1.645561816443838,1.6495854326490471,0.004023616205209191,614
b,33,1.49474538134453,1.4974920373213918,0.002746655976861856,532
b,34,1.5316595949493088,1.5550621506217477,0.023402555672438874,715
b,35,1.5311284663115803,1.5604953080506865,0.029366841739106198,654
b,36,1.6704755426325875,1.688778559599579,0.018303016966991548,683
b,37,1.4658551072324073,1.475946711285131,0.01009160405272369,572
b,38,1.5561670635531588,1.55236575170988,0.0038013118432789206,656
b,39,1.5285795861235825,1.5376266137120715,0.009047027588489076,797
b,40,1.4378034054813251,1.4395207861359691,0.0017173806546439963,568
b,41,1.578336970682268,1.5753395131656103,0.002997457516657809,770
b,42,1.5338318067677383,1.535772385446948,0.0019405786792097146,587
b,43,1.362796779000738,1.363380156232451,0.0005833772317129782,563
b,44,1.492730721451532,1.4979994960989373,0.005268774647405383,667
b,45,1.5702347518738442,1.561485095710233,0.00874965616361112,622
b,46,1.5505008276412104,1.5279591258475398,0.022541701793670654,586
b,47,1.656453291775803,1.6367685000101726,0.019684791765630427,594
b,48,1.6404814592132675,1.6280800659453687,0.012401393267898797,717
b,49,1.8020291934517223,1.8033141507489028,0.001284957297180478,653
b,50,1.3560456647827295,1.3563114372356846,0.0002657724529551153,627
b,51,1.5378081479802197,1.5348094348008334,0.00299871317938627,647
b,52,1.396827952263473,1.3867536481795655,0.010074304083907526,526
b,53,1.5426050883073072,1.5385271928374022,0.004077895469905002,637
b,54,1.766133746540814,1.7718896528188017,0.005755906277987721,579
b,55,1.457725289299732,1.4540459193582609,0.003679369941471222,635
b,56,1.49998421313828,1.5131831436532817,0.013198930515001761,584
b,57,1.510161497981557,1.5130663871110142,0.002904889129457189,546
b,58,1.4133830468533404,1.4219087653240916,0.008525718470751231,590
b,59,1.552138290806192,1.5616395940507675,0.009501303244575432,559
b,60,1.467742107405129,1.4768102235742424,0.009068116169113516,554
b,61,1.5883829993955323,1.5889752089317435,0.0005922095362111968,542
b,62,1.5524824906583767,1.558892422071224,0.006409931412847181,622
b,63,1.3667813316683903,1.389245740164106,0.022464408495715738,642
b,64,1.414631291921588,1.3972147547680398,0.017416537153548184,690
b,65,1.6209139504902799,1.611043021040903,0.009870929449376842,710
b,66,1.6559442019155939,1.6501066065677876,0.005837595347806257,622
b,67,1.391243399370898,1.4041248976647316,0.01288149829383367,555
b,68,1.4365813503379765,1.443245294212044,0.006663943874067435,667
b,69,1.4419694911770233,1.450266755652468,0.008297264475444655,593
b,70,1.4262561171869688,1.4327665422158906,0.006510425028921851,632
b,71,1.6286950369675954,1.6349452208388935,0.006250183871298054,660
b,72,1.7055411665000726,1.7032279258541405,0.00231324064593208,603
b,73,1.4009787796917608,1.394353843543489,0.006624936148271754,590
b,74,1.498895950238025,1.491546870571832,0.007349079666193026,691
b,75,1.3859837611017272,1.3635540347271475,0.022429726374579628,637
b,76,1.3095524613478766,1.2966858410015825,0.012866620346294155,611
b,77,1.4865471628470543,1.4819294344046738,0.004617728442380509,698
b,78,1.5568208008048834,1.567868481398324,0.011047680593440523,686
b,79,1.5624490034580232,1.5574441279967626,0.005004875461260605,600
b,80,1.472338472066387,1.4703284730834345,0.00200999898295251,620
b,81,1.4894235300652212,1.4859729452880521,0.0034505847771690856,587
b,82,1.5097007693273419,1.5237045118499501,0.014003742522608276,717
b,83,1.4459291989520444,1.4578634540913469,0.011934255139302463,826
b,84,1.7029003171597497,1.6976418715412334,0.005258445618516294,590
b,85,1.4232161885536299,1.4193843797576138,0.0038318087960160785,656
b,86,1.4855667125701904,1.4821238310813905,0.003442881488799898,625
b,87,1.4687281644821166,1.479672841835022,0.010944677352905385,625
b,88,1.5872252181820248,1.574711874883244,0.012513343298780732,552
b,89,1.4664473329177372,1.4803070365805513,0.013859703662814082,723
b,90,1.6135068726890227,1.6178885814021615,0.00438170871313881,680
b,91,1.408536209289684,1.403564737873827,0.004971471415857076,458
b,92,1.4894794049370328,1.481083046393379,0.008396358543653726,622
b,93,1.6013226099530158,1.6038461379837572,0.0025235280307414065,684
b,94,1.6317154986704654,1.6213334322956854,0.010382066374780008,729
b,95,1.5114672744333646,1.5173359764197503,0.0058687019863856715,601
b,96,1.7063816482475935,1.726149061607194,0.019767413359600416,617
b,97,1.4587694277219914,1.4604373320060617,0.0016679042840703762,544
b,98,1.6106018731385912,1.6191791625941998,0.00857728945560865,607
b,99,1.533139742239741,1.528467398927412,0.004672343312329019,655
b,100,1.4110379946467124,1.4107607163881,0.0002772782586124567,608
c,1,3.822920824986338,3.822920824986338,0.0,732
c,2,3.856893736275049,3.8609371696961086,0.004043433421059728,671
c,3,2.9698037336983147,2.9791911679237635,0.009387434225448743,599
c,4,2.3060853074236616,2.3068930850159832,0.0008077775923216457,656
c,5,2.1423820171467836,2.1434838612342757,0.0011018440874921431,598
c,6,2.0075395066271384,1.9689967417843128,0.038542764842825594,756
c,7,1.8112590237141302,1.6330843631566296,0.17817466055750053,739
c,8,1.664656172364445,1.614008553957535,0.05064761840691001,590
c,9,1.6061954652109454,1.5842738595701034,0.021921605640842,620
c,10,1.4318159782904378,1.4352933499051712,0.003477371614733382,667
c,11,1.4060701910412654,1.4097532709641303,0.0036830799228648736,591
c,12,1.7060636516423107,1.7007980287240152,0.005265622918295465,722
c,13,1.4814823853227908,1.4500398690132523,0.031442516309538426,659
c,14,1.3976587828860354,1.3977027854590274,4.400257299197463e-05,536
c,15,1.4413808663520893,1.4362432723729377,0.005137593979151589,481
c,16,1.5553177114050818,1.55520831862377,0.0001093927813118345,617
c,17,1.6130216211529833,1.597159186599642,0.015862434553341354,597
c,18,1.7236136770800468,1.7291921228817333,0.005578445801686538,691
c,19,1.4384681706381317,1.4430793278288132,0.004611157190681503,505
c,20,1.4564488408101703,1.4377017450414014,0.018747095768768984,586
c,21,1.6340805833301848,1.64513113025635,0.01105054692616525,630
c,22,1.5596279549440277,1.5376787373789917,0.021949217565035983,602
c,23,1.4288999397968243,1.4218877496187605,0.00701219017806376,547
c,24,1.5828034943661335,1.601761078793356,0.018957584427222507,579
c,25,1.5168754739239585,1.5164976402618964,0.00037783366206212143,658
c,26,1.591350994706154,1.6029087553421657,0.011557760636011771,600
c,27,1.4977123219443347,1.4986566715707523,0.000944349626417651,633
c,28,1.403997553339696,1.3981215600018557,0.0058759933378402796,593
c,29,1.6682382879586055,1.665449088606341,0.0027891993522644043,580
c,30,1.4408092358533073,1.4538636048634848,0.013054369010177425,510
c,31,1.3569278727479657,1.3547486515679836,0.0021792211799820382,571
c,32,1.3993350567474758,1.3945051543924907,0.004829902354985149,584
c,33,1.5552920083501445,1.5488066876112525,0.006485320738891964,670
c,34,1.5472619323691061,1.5343197098448256,0.012942222524280567,605
c,35,1.3967366098937855,1.4037963983038781,0.007059788410092693,568
c,36,1.5451513404764108,1.52792613998825,0.017225200488160786,639
c,37,1.4482201208571734,1.4577836002330806,0.00956347937590718,701
c,38,1.4082381306520475,1.4088614094101526,0.0006232787581050836,612
c,39,1.6494421457372062,1.6436007140976627,0.005841431639543426,656
c,40,1.5095313692736303,1.5091040071876332,0.00042736208599714054,667
c,41,1.413818215940431,1.4032284317657961,0.010589784174634742,684
c,42,1.4611789720517097,1.4573273144313739,0.003851657620335791,577
c,43,1.4117267907889357,1.407786425782089,0.003940365006846802,682
c,44,1.868187036834845,1.8666554038264171,0.0015316330084278462,595
c,45,1.5376962908061154,1.5292510208954293,0.00844526991068606,664
c,46,1.4518896381804758,1.4518493327379784,4.030544249733481e-05,854
c,47,1.63817591603218,1.6440494886631405,0.005873572630960444,671
c,48,1.7493093310073875,1.7455043331987556,0.0038049978086318603,696
c,49,1.610564495103931,1.5914989934607688,0.01906550164316223,663
c,50,1.5225193196355635,1.5236167136916268,0.001097394056063239,631
c,51,1.3440422758827975,1.3270379886215116,0.01700428726128589,648
c,52,1.4266448142036559,1.408036924733056,0.01860788947059988,630
c,53,1.4961866354942321,1.4874071313784674,0.00877950411576478,650
c,54,1.5659431084241282,1.5629014665854044,0.0030416418387237965,716
c,55,1.5384837728196925,1.5091599879481576,0.029323784871534864,550
c,56,1.5091404994199802,1.5096024294178207,0.00046192999784056,616
c,57,1.6135785431885215,1.6267145383999748,0.013135995211453366,613
c,58,1.6697258736645237,1.6546449939186654,0.015080879745858367,712
c,59,1.6045294292619294,1.6234732465209247,0.0189438172589953,642
c,60,1.6251440738782914,1.645121221596369,0.01997714771807768,618
c,61,1.4937986839102997,1.5015918414895706,0.007793157579270904,543
c,62,1.5544953612777275,1.5420486508669247,0.012446710410802808,738
c,63,1.470307927148592,1.4669805820204225,0.0033273451281694566,563
c,64,1.5686792240972105,1.579729906787043,0.011050682689832447,575
c,65,1.3489033552977416,1.352534382192938,0.003631026895196454,555
c,66,1.5311678889919729,1.535871691738858,0.0047038027468850885,680
c,67,1.6312301577054538,1.6339719759500944,0.0027418182446405925,650
c,68,1.6042520748222713,1.6155414027200004,0.011289327897729073,611
c,69,1.519916275575038,1.5245634332274438,0.004647157652405864,601
c,70,1.392861224493934,1.411155600570938,0.018294376077004015,618
c,71,1.4086935019960591,1.3828367396896961,0.025856762306363024,510
c,72,1.4194213809335934,1.423772549278596,0.004351168345002598,680
c,73,1.4226757908392254,1.4264587866810132,0.003782995841787873,636
c,74,1.333292949415766,1.325993325595049,0.007299623820717027,662
c,75,1.28961060911217,1.2885792852448137,0.0010313238673562708,596
c,76,1.6337909607447534,1.6170723580833126,0.016718602661440762,694
c,77,1.3420661005696481,1.3347577306164138,0.0073083699532343616,533
c,78,1.4403928236333197,1.4396938951072578,0.0006989285260619038,668
c,79,1.589046251078183,1.6086411480878329,0.01959489700964978,754
c,80,1.2963241880208674,1.2887742491045469,0.007549938916320498,568
c,81,1.5257499888791877,1.5395456354496844,0.0137956465704967,590
c,82,1.3465292862817353,1.3707617008997723,0.024232414618037046,612
c,83,1.3821099058742998,1.3808512851141828,0.0012586207601170685,722
c,84,1.5582552953881224,1.538634266506712,0.019621028881410263,509
c,85,1.4089974387959168,1.4104651860840671,0.0014677472881503562,572
c,86,1.7397270074077682,1.7460495440009374,0.00632253659316917,612
c,87,1.5282471436653695,1.5383759201878178,0.010128776522448257,548
c,88,1.4175232220918705,1.4237113591412793,0.006188137049408793,663
c,89,1.5022456623648706,1.5128817688470326,0.010636106482162067,641
c,90,1.4930993389698768,1.5041133572978358,0.011014018327959008,620
c,91,1.4298553834570216,1.4297616238712418,9.37595857797291e-05,564
c,92,1.4248162784629106,1.4190347313222305,0.005781547140680132,543
c,93,1.3289725513531894,1.3359767449408424,0.007004193587653029,518
c,94,1.56403343230249,1.5507103075852264,0.013323124717263601,629
c,95,1.4569867337396902,1.468667993804281,0.011681260064590804,645
c,96,1.5323380440595864,1.5047447224811392,0.027593321578447183,731
c,97,1.543128735584794,1.5295691371432762,0.013559598441517773,763
c,98,1.3697152821608598,1.3571225826207232,0.012592699540136643,577
c,99,1.4641764979503957,1.4577261962607686,0.006450301689627125,573
c,100,1.3932200564747363,1.4016468215481017,0.008426765073365372,678
d,1,3.9223533056784365,3.9223533056784365,0.0,621
d,2,3.915967932184234,3.9189878936942297,0.0030199615099957278,655
d,3,2.917772786370639,2.930680537654457,0.012907751283818047,609
d,4,2.3939273445992857,2.3894322941432127,0.004495050456073013,592
d,5,1.8742830117077423,1.8660866646123422,0.00819634709540007,682
d,6,1.8588606100721456,1.8587497741086376,0.00011083596350802694,582
d,7,1.7165156921049707,1.7239117250406653,0.007396032935694574,532
d,8,1.5393320679256361,1.5394943389174056,0.00016227099176946425,584
d,9,1.8665343523025513,1.8656804464052401,0.000853905897311158,782
d,10,1.6770475284404347,1.6738789380508097,0.0031685903896250256,654
d,11,1.5807746247327614,1.5818342013457387,0.0010595766129772866,582
d,12,1.4949753820725362,1.4969894826241414,0.0020141005516052246,698
d,13,1.4198840784115925,1.4360325222627983,0.01614844385120584,576
d,14,1.5270481472942345,1.544793948702993,0.017745801408758366,607
d,15,1.4524256387443253,1.459279090166092,0.006853451421766632,660
d,16,1.493402479288404,1.4895722360825845,0.0038302432058194835,466
d,17,1.6454239059409885,1.6436794501553942,0.0017444557855943454,547
d,18,1.5804385936485146,1.5931261397553145,0.012687546106799896,583
d,19,1.545169916104626,1.572753575001214,0.027583658896588092,592
d,20,1.5107938342485545,1.5188400572715213,0.008046223022966759,573
d,21,1.4540217486611249,1.4580435437877683,0.004021795126643468,685
d,22,1.6150247056089237,1.6327184493432263,0.017693743734302547,501
d,23,1.6177597787775626,1.6310361549380574,0.013276376160494818,609
d,24,1.5694224788592412,1.558144436799563,0.011278042059678306,650
d,25,1.462616419123712,1.469317049066597,0.006700629942884895,642
d,26,1.412692083769395,1.4254140874338967,0.012722003664501713,641
d,27,1.5170666159767854,1.5333096237951203,0.016243007818334876,608
d,28,1.5549779518098856,1.556241075414403,0.0012631236045173022,734
d,29,1.295175270766628,1.3050801760079909,0.009904905241362894,588
d,30,1.4453858039089453,1.4398815155029296,0.005504288406015689,535
d,31,1.54824672168301,1.5538637135298021,0.0056169918467920965,620
d,32,1.591794243426906,1.5942907176421355,0.0024964742152295827,638
d,33,1.3792833553925725,1.3723004128186758,0.0069829425738967554,655
d,34,1.394632130465092,1.4007038008339119,0.006071670368819948,677
d,35,1.5553540746180825,1.5568731692419098,0.0015190946238272662,627
d,36,1.4385445666204963,1.4298484837594083,0.008696082861088028,661
d,37,1.4332855166150973,1.4392816867583837,0.005996170143286461,624
d,38,1.2560592768223662,1.2713178076634282,0.01525853084106199,608
d,39,1.5019574234746906,1.5347056258214664,0.03274820234677578,584
d,40,1.5006392635346946,1.5087127210383482,0.008073457503653625,641
d,41,1.575947469173197,1.5835424940512832,0.007595024878086276,716
d,42,1.5025149600287588,1.4945743845740336,0.007940575454725263,579
d,43,1.3850975411993858,1.3779592234214753,0.007138317777910519,524
d,44,1.5577694371317699,1.560662616437404,0.0028931793056341526,597
d,45,1.540354020820767,1.548306883546351,0.007952862725584042,614
d,46,1.5322607051486197,1.517549739784744,0.014710965363875728,667
d,47,1.5879836278672543,1.59882978067635,0.010846152809095733,644
d,48,1.500146129461118,1.5017626041637717,0.0016164747026536919,694
d,49,1.5981465250561826,1.589705006234579,0.0084415188216036,677
d,50,1.2787658814375387,1.2726419260638986,0.006123955373640078,539
d,51,1.5986159579886792,1.5888147417468892,0.009801216241789978,574
d,52,1.3760908752399552,1.3547351534090073,0.021355721830947916,638
d,53,1.4530273375285694,1.4411368023493245,0.011890535179244877,571
d,54,1.4702227972713584,1.490914221667019,0.02069142439566063,701
d,55,1.4601927312188365,1.4607675262486552,0.0005747950298187199,593
d,56,1.597348144148836,1.5941556198368765,0.003192524311959488,606
d,57,1.4386234267283293,1.417992888870886,0.0206305378574434,590
d,58,1.358379372365915,1.343519923413635,0.014859448952279974,628
d,59,1.5859485624702114,1.57752109834343,0.008427464126781414,785
d,60,1.381599861174299,1.365005884463327,0.016593976710971958,570
d,61,1.4526942757249788,1.4569923382679015,0.004298062542922754,655
d,62,1.3914454727125247,1.3974640500327316,0.0060185773202068304,601
d,63,1.4099106350460568,1.420230388426566,0.010319753380509056,555
d,64,1.6382479816416933,1.626229072980699,0.01201890866099431,577
d,65,1.4589507817035883,1.4609671340850654,0.0020163523814771267,603
d,66,1.6210707059026406,1.617741138438562,0.003329567464078531,557
d,67,1.4729798154516534,1.4715922245612512,0.0013875908904021905,637
d,68,1.429335134854249,1.417499805890365,0.011835328963883951,633
d,69,1.3958541778564453,1.4036644483566285,0.007810270500183236,625
d,70,1.5095392136598162,1.527219064191009,0.01767985053119281,587
d,71,1.4793340293866284,1.4773548176078677,0.0019792117787607033,636
d,72,1.4021906829347797,1.3829071151664833,0.019283567768296317,612
d,73,1.5479027610726472,1.5403598019989526,0.007542959073694622,656
d,74,1.646465715513391,1.6494731185799938,0.003007403066602743,590
d,75,1.5338053441082171,1.5297611363544823,0.004044207753734819,691
d,76,1.4305833147527292,1.4409493536979243,0.010366038945195166,634
d,77,1.3181215120708427,1.3202346301950094,0.002113118124166702,602
d,78,1.392200264486216,1.3818044351319134,0.0103958293543025,590
d,79,1.5156741049110984,1.4879106501833295,0.027763454727768977,627
d,80,1.426494642789002,1.4259805623354487,0.0005140804535532784,639
d,81,1.2288089280187244,1.2343053590034094,0.005496430984684997,568
d,82,1.6106609405051544,1.6221030427800027,0.01144210227484832,618
d,83,1.5125708501276698,1.5214206163418091,0.008849766214139354,651
d,84,1.4174776299738547,1.4304015374099706,0.012923907436115822,568
d,85,1.5288442025441287,1.5329630707546267,0.004118868210498006,706
d,86,1.4118323161904842,1.4084424699568365,0.0033898462336476864,559
d,87,1.5753892393673168,1.587481483466485,0.012092244099168203,680
d,88,1.397795198150089,1.3853528174327185,0.01244238071737036,678
d,89,1.5296578835260426,1.5265973767027403,0.003060506823302278,727
d,90,1.4132194447323558,1.3967738529530966,0.016445591779259194,615
d,91,1.5134414349661933,1.522748567174982,0.00930713220878876,675
d,92,1.460074277891629,1.4534383832050901,0.006635894686538801,483
d,93,1.5758886072995528,1.5646458136960395,0.011242793603513324,636
d,94,1.5924537612436698,1.6072954042852865,0.014841643041616726,634
d,95,1.6120972679353054,1.613826173875067,0.0017289059397616047,648
d,96,1.5950339695749183,1.5839903415180743,0.011043628056844002,768
d,97,1.7105282533253339,1.7055429081544808,0.004985345170853028,705
d,98,1.3904900000645564,1.373510207705548,0.01697979235900826,663
d,99,1.6374850977901345,1.622013514439779,0.015471583350355589,773
d,100,1.5005991595690367,1.515337396254305,0.014738236685268413,610
